day;time;cpu;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7
2024-10-23;08:30:47;0;0;0;0;0;0;0;0.0;0
2024-10-23;08:31:47;19.952932196921513;19.22422592718612;19.627118644067796;18.75;19.962781255286753;20.324379118094274;19.425190194420964;20.68266306184522;21.548081798208553
2024-10-23;08:32:47;12.365330690898357;12.709426298866136;12.318840579710145;11.647678966162218;11.670596160323342;12.864118538474491;12.049814877145742;13.59125315391085;12.068675307187343
2024-10-23;10:29:21;0.0;0;0;0;0;0;0;0;0
2024-10-23;10:30:21;14.114387241423072;14.116452268111036;14.734177215189874;13.169220175589603;14.367622259696459;13.267026298044504;13.63329962925514;15.562690098006083;14.114671163575043
2024-10-23;10:31:21;13.709745405496543;13.957805907172995;14.882154882154882;11.526056696655916;15.053039232193973;13.328845506563447;14.292929292929292;13.452461227242077;13.150362013807039
2024-10-23;20:08:08;0;0;0;0;0;0;0;0;0
2024-10-23;20:09:08;18.85271774583868;21.793359177481882;19.108494533221194;17.97979797979798;18.723761544920237;16.067186969799796;17.5857431069267;21.380584481021163;18.148210384809275
2024-10-23;20:10:08;28.114460259211334;30.07123473541384;28.225942837814983;30.408266982890055;27.63402672078471;26.548978885427484;27.195803012354038;27.225042301184434;27.57980070933964
2024-10-23;20:11:08;27.726452160985453;28.61266768551537;27.53303964757709;29.34985571210321;27.728813559322035;25.73913043478261;27.912867274569404;27.62935407507609;27.25582967218655
2024-10-23;20:12:08;20.78282026869777;22.79810298102981;20.47257383966245;20.453391981052274;20.01349983125211;19.066414964818946;21.571934558947547;20.610558272895936;21.277674497211425
2024-10-23;20:13:08;26.84836492840578;28.430539023975513;26.490066225165563;27.825939146693862;26.227565187944464;25.13527666259382;27.534269757996277;26.841659610499576;26.28455146684755
2024-10-23;20:14:08;29.635993381697848;30.675262979300985;29.83108108108108;29.705484089370344;30.050675675675677;27.201803051317615;29.802331474911302;30.470867208672086;29.272419627749578
2024-10-23;20:15:08;25.32565502879364;26.969542283477963;25.097507207054434;25.546332373369474;25.749618837879044;24.0132150930273;25.109983079526227;25.101626016260163;25.021132713440405
2024-10-23;20:16:08;26.272445557583733;27.234114848793748;26.605660057617353;27.022900763358777;26.227565187944464;25.303082784897818;25.91339648173207;25.900253592561285;25.920297196892943
2024-10-23;20:17:08;29.868446220219752;31.921048153819974;30.506179109531065;30.094947439810106;29.593908629441625;27.302861130495465;29.59080148799459;30.440677966101696;29.39286318281752
2024-10-23;20:18:08;22.61264113115965;24.295120715853454;22.4059389235701;23.078222672748776;22.649140546006066;20.30370243985668;21.52964959568733;23.983193277310924;22.714261660212156
2024-10-23;20:19:08;17.469358479421135;19.013013351360488;16.76788124156545;17.176985195154778;18.783692722371967;17.440273037542664;16.745203635139685;16.99192462987887;16.779089376053964
2024-10-23;20:20:08;20.630402698713894;21.96931377508009;21.391275054741453;20.346393139398018;19.71712409496548;19.894216004094865;20.892255892255893;21.5451944117152;19.295584765756658
2024-10-23;20:21:08;15.985771716023658;18.41483979763912;14.39406708242036;15.98450395822806;17.484868863483523;12.938782431744954;16.51560926485398;16.320026836632003;15.797442799461642
2024-10-23;20:22:08;16.181359141594783;16.86320754716981;15.312131919905772;15.456989247311828;18.77523553162853;13.36608504150432;16.195761856710394;16.935213158778115;16.526563550773368
2024-10-23;21:11:10;0;0;0;0;0;0;0;100.0;0
2024-10-23;21:12:10;1.893258661762862;1.4223560910307897;1.8206113245364957;1.5698062792251168;4.124916499665999;1.4553362328537973;1.422118119457922;1.6725204883759826;1.6544117647058822
2024-10-23;21:13:10;9.10160764946937;11.348711904361004;8.620399932784405;9.55660060463554;8.159838817998656;7.958769854680635;9.585361759274802;8.846734933691456;8.707345772398723
2024-10-23;21:14:10;8.470826221632214;8.481162358506504;7.9071332436069985;7.759636424844302;9.546218487394958;7.590422822210901;10.279273216689099;8.259041211101767;7.979082321187584
2024-10-23;21:15:10;12.995175215845608;16.5592127587377;11.94585448392555;13.354718892453148;13.039811066126855;11.05793881387797;12.569785146337336;11.544303797468354;13.86540412580318
2024-10-23;21:16:10;5.570626458898492;6.012125294712024;5.309139784946237;5.245460659045057;5.547150781643974;5.432391267557962;5.675902602854744;6.343346199026683;4.996635262449529
2024-10-23;21:17:11;4.695801919482538;4.747474747474747;4.985731072687594;4.333949269275995;4.781077000503271;3.7987506331251053;5.151871119315321;4.696410600469641;5.066264049656098
2024-10-23;21:18:11;5.9331130427461956;6.827784350177454;6.38655462184874;5.379055303412338;5.6387813499410875;5.763055602501267;6.707009581442259;5.306465155331654;5.428186109238031
2024-10-23;21:19:11;4.131954619667602;4.490616621983914;5.117056856187291;3.9458284567798025;3.7353433835845897;3.5527866644216197;5.197192513368984;3.3299866131191433;3.6801605888256943
2024-10-23;21:20:11;4.562410931343784;6.036657138052799;4.226769540422677;4.439604623890099;4.098360655737705;3.676347154608024;4.105227882037534;6.378704168759417;3.524672708962739
2024-10-23;21:21:11;3.3592867009920884;4.031580715605577;2.356677252214608;3.1955830684289777;5.883336119003844;2.788978494623656;2.8107746361050694;3.0617366571858793;2.7759197324414715
2024-10-23;21:22:11;4.737725556021822;6.124852767962309;3.640939597315436;4.7539337127552725;3.98393036491463;4.273648648648648;3.6025469168900806;6.7640147700570665;4.748322147651007
2024-10-23;21:23:11;3.666701647602057;4.273935722698973;3.640939597315436;3.835845896147404;3.941630325394163;3.4966216216216215;3.3053691275167787;3.5169988276670576;3.354579000335458
2024-10-23;21:24:11;5.564521199673045;6.055015095605501;4.5591686221924235;7.871378328588176;7.146443514644352;4.240996297542915;4.158283031522468;4.556113902847571;5.918846411804158
2024-10-23;21:25:11;4.324222352645259;5.688873972142977;3.5181772491204555;3.947808631649381;4.082315542914506;4.177897574123989;3.3875565990273353;5.115732975511573;4.6293190204629315
2024-10-23;21:26:11;6.828045337715418;6.928016221696519;7.995286988722437;6.646474844354703;7.433568785738311;6.509177430319511;6.260518343991922;6.601713421804132;6.312068675307187
2024-10-24;10:01:05;0;0;0;0;0;0;0;0;0
2024-10-24;10:02:05;5.443603346683721;5.826057756883815;5.2605126486848715;4.423728813559322;6.120053655264923;6.235372785021732;5.093833780160858;5.818425012539709;4.725201072386059
2024-10-24;10:03:05;4.164308917531175;3.9899413243922885;4.437374413931681;3.578090554519247;4.198857910648304;4.943219772879091;3.366270306481326;4.20982292014701;4.583472733355637
2024-10-24;10:04:05;4.694182837157364;4.6777721689382465;4.308466051969824;5.638903259182618;5.810604777231916;4.600970386481513;3.98453261600538;4.057679409792086;4.4928751047778706
2024-10-24;10:05:05;8.994897105571356;9.272848565710474;9.261116683383484;9.758145784346658;8.649011062688569;8.501753799899783;7.353433835845896;9.784244856999498;9.378134403209629
2024-10-24;10:06:05;2.5826101468624834;2.86240374958152;2.424343755224879;2.805142761729838;3.174339371779957;2.18953702156109;2.3174391463821276;2.846678874646246;2.0701168614357264
2024-10-24;10:07:05;11.25375580442502;12.426433495880275;12.569223023997315;11.2424037812289;10.612176252943154;11.025339822117806;8.876139048261896;11.157718120805368;12.079075221980231
2024-10-24;10:08:05;7.474378360215054;7.373737373737374;7.127284923696126;6.744818212708121;8.362779740871614;6.9537533512064345;7.654941373534339;7.31748158070998;8.22032479491043
2024-10-24;10:09:05;11.283283789766617;10.06066734074823;12.749874013102637;12.242445054945055;11.227595536016233;9.440618175709727;9.173387096774194;14.511252939200537;10.984212294255963
2024-10-24;10:10:05;8.817222385737711;9.562289562289562;9.661187520966118;8.465338102537897;7.2368421052631575;6.827713470894145;6.5213746856663874;10.792693145634322;11.419959812458139
2024-10-24;10:53:58;0;0;0;0;0;0;0;0;0.0
2024-10-24;10:54:58;13.924077225268377;13.96798652064027;14.582983722101023;11.704277534523408;15.72844900016804;12.336134453781513;12.466442953020135;16.280631084256463;14.345708046363178
2024-10-24;10:55:58;9.894423105178095;13.128256849890738;14.645193759436337;7.677997632335532;9.832214765100671;9.72012736718619;7.740094022834117;8.081824279007378;8.322170127260549
2024-10-24;10:56:58;13.360800470865215;16.756483664533512;13.682261864692023;10.446247464503042;14.122777591412278;11.678709460594858;12.579778300302317;12.340710932260228;15.261652364125862
2024-10-24;10:57:58;12.1002121002121;11.344537815126051;11.178247734138973;9.530246704967894;14.554305858653684;9.872611464968152;14.285714285714286;14.621059691482227;11.409847084523609
2024-10-24;10:58:58;9.53278465372453;16.286481046628648;7.476948868398994;7.0815811606391925;9.934771700953336;8.896321070234114;8.005359236308825;8.73055694932263;9.834143072541464
2024-10-24;10:59:58;6.115965051628276;12.269835955808503;4.682274247491639;3.823578735535804;8.217805244696843;3.841015364061456;4.54469507101086;5.1487796723503845;6.353452599899683
2024-10-24;11:00:58;14.330407760466972;15.042907622412923;13.07563025210084;12.029694617850515;21.884957236290457;12.621685129238;12.674164848077892;14.695520885757423;12.617292225201073
2024-10-24;11:01:58;11.59247149564051;12.32163840859493;11.905559276624247;9.974726200505476;14.264163593697619;9.775694676933378;11.278699513993631;9.772041568890378;13.441580180783395
2024-10-24;11:02:58;12.456062806507967;13.487119043610035;10.877252062636808;10.741557780417445;12.384473197781885;10.652575071296763;11.914391641388608;16.75902602854744;12.84079434533827
2024-10-25;10:42:50;0;0;0;0;0;0;0;0;0
2024-10-25;10:43:50;21.580740019886182;21.197766875317207;21.62802504653918;21.66357347730724;21.3657876943881;21.100136239782017;21.482857625401113;22.03304113283884;22.1655617882033
2024-10-29;09:39:41;0;0;0;0;0;0;0;0;0
2024-10-29;09:40:41;28.445102602073195;30.46861783116224;29.440594896062194;28.351908139142182;29.288843950117965;24.73007712082262;28.542441663848496;29.853015712113532;26.813186813186814
2024-10-29;09:41:41;29.363497582902212;32.59095545732744;29.710512950736415;29.85629754860524;30.140226389592836;24.7715911049819;30.147432638535843;28.793511321392362;28.843881856540083
2024-10-29;09:42:41;19.055357406664836;19.343929658437606;21.132457027300305;18.38829071332436;19.460825610783488;16.544556142443348;18.974531961544947;18.69001515406634;19.918905220476432
2024-10-29;09:43:41;9.091290925509798;8.828980623420387;7.348242811501597;14.501257334450964;7.971136096660514;6.504887091338052;6.966593923115663;12.75954454119223;7.744107744107744
2024-10-29;09:44:41;10.17882283721028;9.83496126641967;12.268907563025211;11.522978866152298;11.858436766185843;7.895181741335588;9.379194630872483;8.646742780389523;10.075566750629722
2024-10-29;09:45:42;15.601480048774334;17.60942760942761;12.733075760120947;15.416876363026338;19.81512605042017;12.186865267433987;12.232879017331314;19.382446719248197;15.352278459727593
2024-10-29;09:46:42;10.509393519102257;10.528975741239892;11.794354838709678;13.14420010072184;8.547439126784216;7.244174265450861;12.353138637126552;10.385906040268456;10.117647058823529
2024-10-29;09:47:42;29.853963691696432;29.608938547486034;29.78867286559594;33.96385745651072;29.333333333333332;25.683526999316474;29.122452417045647;32.270580296896085;28.976218586608198
2024-10-29;09:48:42;33.59256128486898;36.71399594320487;33.64343707713126;33.71071307874282;35.110511219841406;29.861939662519173;33.782872555630476;32.3216995447648;33.5868830290737
2024-10-29;09:49:42;35.76205041662272;38.55258708150152;36.064744562468384;34.841323430114784;35.80101180438449;32.68350567892863;38.03835800807537;35.3991242842708;34.710743801652896
2024-10-29;09:50:42;22.67327777191687;25.570005066711705;22.51689189189189;22.379507920458376;22.448635904344897;19.884432358939495;23.514559838411042;23.665150749536803;21.347745313291675
2024-10-29;09:51:42;20.58321209437662;23.26523721087287;19.760580003372112;21.338277431316367;20.444968818472947;19.144602851323828;18.53847449065499;21.850294365012616;20.320404721753793
2024-10-29;09:52:42;20.649539505574406;20.727580372250422;20.828422293315374;21.663019693654267;19.04521768364431;19.114654002713703;19.592318059299192;22.947510094212653;21.271929824561404
2024-10-29;09:53:42;24.064622263466486;24.885960466294982;24.915597569209993;22.91491154170177;25.265285497726126;22.647906424817766;22.527843401957476;24.713804713804713;24.616680707666386
2024-10-29;09:54:42;31.362831111860974;34.88843813387424;32.788267026298044;30.642170908478004;32.77169334456613;28.082075631677125;30.871691114483223;30.982834062605182;29.871881321645315
2024-10-29;09:55:42;32.07157024095877;35.081190798376184;31.526511313745356;33.49080479163152;32.47344461305008;29.835286126676856;31.30581297388374;31.997305490063994;30.84175084175084
2024-10-29;09:56:42;74.86424722728893;76.1569416498994;75.21353207167978;73.83789226380266;75.44859969813852;74.11645910467855;75.10046885465506;75.14247401944351;73.92545332437878
2024-10-29;09:57:42;99.08595755337132;99.01486057772583;99.24887330996495;99.08195626773494;99.18210649307294;99.03171953255426;98.93101720394188;99.11578244911578;99.06464005344914
2024-10-29;09:58:42;83.86015626636502;83.88721047331319;84.50845754479987;84.4403546929898;83.7384744341995;83.5177733065057;83.86070651264022;83.58458961474037;83.32774236833278
2024-10-30;18:18:06;0;0;0;0;0;0;0;0;0
2024-10-30;18:19:06;20.453921672120764;21.977649847612597;20.7193515704154;20.505050505050505;20.9861999326826;21.01889338731444;18.029421826890182;19.794474393530997;20.562005721016323
2024-10-30;18:20:06;21.741159500222736;23.261758691206545;22.29752626228397;21.31979695431472;21.80743243243243;22.84891598915989;19.301565456734906;20.79593564775614;22.263513513513512
2024-10-30;18:21:06;23.448158976314563;22.05432937181664;27.543088881378843;22.400948188283103;23.9831223628692;24.269055264492142;19.23674667587636;23.98243539942577;24.014155712841255
2024-10-30;18:22:06;30.355513106229438;30.617786829599456;32.6782991699136;30.91001525165226;33.18681318681319;30.677966101694917;23.474341192787794;29.274479959411465;31.847348868625463
2024-10-30;18:23:06;23.89783806697753;24.91953244113163;27.559986481919566;23.99932443843945;23.5860205976701;26.302435723951284;19.392888117953166;21.76778773026872;23.530405405405407
2024-10-30;18:24:06;22.78711425305846;21.683285448707114;25.8151714816692;22.924767540152157;23.65718134366055;22.89727534269758;18.067081604426004;22.91736930860034;24.224544841537423
2024-10-30;18:25:06;21.504852311734542;20.877074161869285;23.98243539942577;21.392362284555592;21.824324324324323;23.88034476930877;16.620402498265094;21.522619851451722;21.839662447257385
2024-10-30;18:26:06;21.138142585149144;21.460176991150444;22.139597769139765;20.65070802427512;22.28031708551189;21.26650863528615;19.00854700854701;21.271929824561404;20.997640714526458
2024-10-30;18:27:06;67.76158272776914;67.39606126914661;67.61344537815125;69.76354184135502;68.89710827168797;66.99664429530202;65.80590717299577;68.9060144077735;66.68905305574211
2024-10-30;18:28:06;88.59113878928939;88.71373469730001;88.2698439335459;89.2444295526889;88.55179349648006;88.75838926174497;88.11282740094023;88.57765850385776;88.51771025684069
2024-10-30;18:29:06;79.10466503421863;78.87253261960522;78.93855683910932;79.17225201072387;79.14715719063545;79.63149078726968;78.764026126277;79.0284757118928;79.28320214369452
2024-10-30;18:30:06;75.06344246135777;74.93709109209864;75.15517530615668;75.02515934250252;75.22658610271904;75.48311208200302;75.23058862988428;74.68120805369128;74.76948868398995
2024-10-30;18:31:07;76.27179089135497;76.64429530201342;76.32639355271995;76.28624099212334;76.0456912481102;76.31358066140675;76.22964579486319;76.53575025176234;75.80536912751678
2024-10-30;18:32:07;65.38211143079153;66.29667003027245;65.22470964484094;64.15854887470609;67.88529263793393;64.41985244802146;63.9211723092471;65.34453781512605;65.78329419657832
2024-10-30;18:33:07;57.00516567972786;57.74269398723547;56.56123822341857;56.63865546218487;56.137699412258605;56.88612697346322;57.57473967080954;56.43481182795699;58.111055192081864
2024-10-30;18:34:07;82.72734906373331;82.66935619431837;83.76656045614624;82.67293485560779;82.83795130142737;81.49082954736664;83.20456835740679;81.95703256126217;83.19341840161182
2024-10-30;18:35:07;87.60620846302683;87.3128049806495;87.75235531628533;87.68298838970217;87.68091551666106;87.32513062531604;88.21452589105581;87.53150730969585;87.35071488645922
2024-10-30;18:36:07;67.38249936714202;67.31970950852896;68.12204989885367;67.15032900286823;66.82416469794127;67.5388251181634;67.83299526707235;67.18934412409375;67.06021251475796
2024-10-30;18:37:07;8.489931475175515;9.033014915367856;10.318128261235483;7.628969921021677;8.175256001342959;8.854166666666666;8.220568335588633;8.125841184387617;7.550025222801413
2024-10-30;18:38:07;1.2978612415232134;1.1855067623977291;1.0853230923359491;1.0840560373582389;1.4018691588785046;1.469851344579923;1.4848181514848182;1.1864973262032086;1.4683797764058069
2024-10-30;18:39:07;1.8054685869338343;1.652754590984975;1.1695906432748537;1.5690201969621098;2.5204473376731764;2.239679090757145;2.4874791318864773;1.2182910547396528;1.6190953096311134
2024-10-30;18:40:07;1.2249838268745175;1.2193085017538;1.4683797764058069;1.335113484646195;1.1857047428189713;1.3043478260869565;1.3015184381778742;1.0686258139923193;0.8676789587852495
2024-10-30;18:41:07;4.878764997063512;5.470200911700152;4.360221365084689;5.022601707684581;4.272788203753351;5.529490616621984;5.481755506978309;4.0422676954042265;4.918032786885246
2024-10-30;18:42:07;1.49474958769128;1.4536340852130325;1.4514514514514514;1.9696210983141378;1.4204545454545454;1.3364517206815905;1.4044474168199297;1.2704781009695754;1.6018688469881528
2024-10-30;18:43:07;2.0581290875279468;1.9893012370444667;1.9401237665161397;2.7058627025221313;3.530789825970549;1.3540621865596791;1.3212911858170262;1.7203941874060464;1.9198664440734559
2024-10-30;18:44:07;1.8944773999498705;4.64572192513369;1.9565217391304348;1.4543630892678034;1.4364456322031067;1.3682629734690472;1.420929455031762;1.4042126379137412;1.4538770053475936
2024-10-30;18:45:07;1.8718307213956302;1.7359372391921215;3.8397328881469117;2.1869782971619367;1.5862414426448488;1.5849182515849183;1.6037420648179084;1.1018363939899833;1.3682629734690472
2024-10-30;18:46:07;1.9348778960551034;1.954560641496826;1.5536251252923488;2.1038570712973783;2.1021021021021022;2.1713713044930683;1.5875668449197862;1.519452329270329;2.452861671950609
2024-10-30;18:47:07;1.2608287235152906;1.6864251127066288;1.652754590984975;1.3689482470784642;1.2349799732977302;0.918503674014696;1.2221664155365812;1.001001001001001;1.018363939899833
